Country Name,Country Code,Series Name,Series Code,2010 [YR2010]
Mali,MLI,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,89.7299423217773
Mali,MLI,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,69.27211
Mali,MLI,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,39.8242111206055
Mali,MLI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,39.2860984802246
Mali,MLI,"School enrollment, secondary (% net)",SE.SEC.NENR,30.67392
Mali,MLI,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.687390029430389
Mali,MLI,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,31.9384002685547
Mali,MLI,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,24.73725
Mali,MLI,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,46.4634819030762
Mali,MLI,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,36.47297
Mali,MLI,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,32.0529899597168
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,6.12980985641479
Mali,MLI,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.412919998168945
Mali,MLI,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,3.56360006332397
Mali,MLI,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,8.63020038604736
Mali,MLI,"Secondary education, duration (years)",SE.SEC.DURS,6
Mali,MLI,"Secondary education, general pupils",SE.SEC.ENRL.GC,653619
Mali,MLI,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,40.01735
Mali,MLI,"Secondary education, pupils",SE.SEC.ENRL,758285
Mali,MLI,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,40.17184
Mali,MLI,"Secondary education, teachers",SE.SEC.TCHR,..
Mali,MLI,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,..
Mali,MLI,"Secondary education, teachers, female",SE.SEC.TCHR.FE,..
Mali,MLI,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,104666
Mali,MLI,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,41.13657
Mali,MLI,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,..
Mali,MLI,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..
Mali,MLI,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,..
Mali,MLI,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,..
Mali,MLI,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,58.4982490539551
Mali,MLI,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,..
Mali,MLI,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,..
Mali,MLI,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..
Mali,MLI,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,..
Mali,MLI,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,..
Mali,MLI,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,..
Mali,MLI,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..
Mali,MLI,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,..
Mali,MLI,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..
Mali,MLI,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,..
Mali,MLI,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,..
Mauritania,MRT,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,72.70981
Mauritania,MRT,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,74.13788
Mauritania,MRT,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,71.32397
Mauritania,MRT,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..
Mauritania,MRT,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,..
Mauritania,MRT,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,..
Mauritania,MRT,Children out of school (% of primary school age),SE.PRM.UNER.ZS,27.290189743042
Mauritania,MRT,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,25.8621196746826
Mauritania,MRT,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,28.6760292053223
Mauritania,MRT,"Children out of school, primary",SE.PRM.UNER,145484
Mauritania,MRT,"Children out of school, primary, female",SE.PRM.UNER.FE,67901
Mauritania,MRT,"Children out of school, primary, male",SE.PRM.UNER.MA,77583
Mauritania,MRT,"Compulsory education, duration (years)",SE.COM.DURS,9
Mauritania,MRT,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..
Mauritania,MRT,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..
Mauritania,MRT,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..
Mauritania,MRT,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..
Mauritania,MRT,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Mauritania,MRT,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Mauritania,MRT,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Mauritania,MRT,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,..
Mauritania,MRT,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,..
Mauritania,MRT,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Mauritania,MRT,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,..
Mauritania,MRT,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,..
Mauritania,MRT,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..
Mauritania,MRT,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..
Mauritania,MRT,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..
Mauritania,MRT,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Mauritania,MRT,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,..
Mauritania,MRT,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,..
Mauritania,MRT,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..
Mauritania,MRT,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..
Mauritania,MRT,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..
Mauritania,MRT,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Mauritania,MRT,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,..
Mauritania,MRT,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..
Mauritania,MRT,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..
Mauritania,MRT,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,..
Mauritania,MRT,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,..
Mauritania,MRT,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Mauritania,MRT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,47.54608
Mauritania,MRT,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,23.20389
Mauritania,MRT,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,18.79216
Mauritania,MRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Mauritania,MRT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..
Mauritania,MRT,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,11.26867
Mauritania,MRT,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,26.51682
Mauritania,MRT,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,162.81621
Mauritania,MRT,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,103.80879
Mauritania,MRT,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,100.7331
Mauritania,MRT,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,102.24796
Mauritania,MRT,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..
Mauritania,MRT,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..
Mauritania,MRT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Mauritania,MRT,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..
Mauritania,MRT,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..
Mauritania,MRT,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..
Mauritania,MRT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Mauritania,MRT,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,..
Mauritania,MRT,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,..
Mauritania,MRT,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..
Mauritania,MRT,Lower secondary school starting age (years),SE.SEC.AGES,12
Mauritania,MRT,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,33.32736
Mauritania,MRT,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,34.01164
Mauritania,MRT,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,32.66323
Mauritania,MRT,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,26.52569
Mauritania,MRT,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,26.75634
Mauritania,MRT,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,26.29152
Mauritania,MRT,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,..
Mauritania,MRT,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,..
Mauritania,MRT,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..
Mauritania,MRT,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,..
Mauritania,MRT,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,..
Mauritania,MRT,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..
Mauritania,MRT,"Preprimary education, duration (years)",SE.PRE.DURS,..
Mauritania,MRT,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,..
Mauritania,MRT,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,..
Mauritania,MRT,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..
Mauritania,MRT,"Primary education, duration (years)",SE.PRM.DURS,6
Mauritania,MRT,"Primary education, pupils",SE.PRM.ENRL,531383
Mauritania,MRT,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,50.37816
Mauritania,MRT,"Primary education, teachers",SE.PRM.TCHR,14303
Mauritania,MRT,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,36.0833396911621
Mauritania,MRT,Primary school starting age (years),SE.PRM.AGES,6
Mauritania,MRT,Progression to secondary school (%),SE.SEC.PROG.ZS,..
Mauritania,MRT,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,..
Mauritania,MRT,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,..
Mauritania,MRT,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,..
Mauritania,MRT,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,..
Mauritania,MRT,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,37.15186
Mauritania,MRT,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..
Mauritania,MRT,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,38.35356
Mauritania,MRT,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,..
Mauritania,MRT,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,3.54874
Mauritania,MRT,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,3.36125
Mauritania,MRT,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,3.4557
Mauritania,MRT,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,..
Mauritania,MRT,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,..
Mauritania,MRT,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,..
Mauritania,MRT,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.6779174804688
Mauritania,MRT,"School enrollment, primary (% net)",SE.PRM.NENR,72.37404
Mauritania,MRT,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.04618000984192
Mauritania,MRT,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01051998138428
Mauritania,MRT,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,101.961906433105
Mauritania,MRT,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,73.81261
Mauritania,MRT,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,97.4614715576172
Mauritania,MRT,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,70.97801
Mauritania,MRT,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,11.4098501205444
Mauritania,MRT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,20.7517700195313
Mauritania,MRT,"School enrollment, secondary (% net)",SE.SEC.NENR,..
Mauritania,MRT,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.852429986000061
Mauritania,MRT,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,19.0748500823975
Mauritania,MRT,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..
Mauritania,MRT,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,22.3770999908447
Mauritania,MRT,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,..
Mauritania,MRT,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,27.1791000366211
Mauritania,MRT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,4.36241006851196
Mauritania,MRT,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.40463000535965
Mauritania,MRT,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2.4980800151825
Mauritania,MRT,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,6.17382001876831
Mauritania,MRT,"Secondary education, duration (years)",SE.SEC.DURS,7
Mauritania,MRT,"Secondary education, general pupils",SE.SEC.ENRL.GC,108499
Mauritania,MRT,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,45.39765
Mauritania,MRT,"Secondary education, pupils",SE.SEC.ENRL,110206
Mauritania,MRT,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,45.24164
Mauritania,MRT,"Secondary education, teachers",SE.SEC.TCHR,..
Mauritania,MRT,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,..
Mauritania,MRT,"Secondary education, teachers, female",SE.SEC.TCHR.FE,..
Mauritania,MRT,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,..
Mauritania,MRT,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,..
Mauritania,MRT,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,6.59631013870239
Mauritania,MRT,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..
Mauritania,MRT,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,..
Mauritania,MRT,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,..
Mauritania,MRT,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,..
Mauritania,MRT,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,..
Mauritania,MRT,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,..
Mauritania,MRT,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,100
Mauritania,MRT,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,100
Mauritania,MRT,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,100
Mauritania,MRT,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,..
Mauritania,MRT,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..
